barcode;sku;image;image_file;name_ru;description_ru;quantity;collection;category;height;width;length;weight;price;deal;pre-order;dimensions;position;import;
4820026413082;23099;;img123099_0.jpg;Гель для душа Ушастый нянь 250 мл (4820026413082);Гель для душа предназначен для мытья детей с самого рождения. Не содержит мыла, не щиплет глазки. Мягко очищает, питает кожу, придает ей чувство свежести. специальные добавки восстанавливают гидролипидный баланс кожи. Кожа ребенка становится чистой, гладкой, упругой, без воспалений и покраснений. <br>Большой ввод активных компонентов. В геле для душа активных компонентов (экстракты персика и грейпфрута, оливковое масло, питательные добавки) на 24% больше, чем в пенке-геле «Мое солнышко». Гипоаллергенно.<br> Активные компоненты: Экстракты грейпфрута и персика, оливковое масло, специальный комплекс ароматов.;0;25;91;0;0;0;0;10;0;1;CM;;yes
4820000300322;128;;img100128_0.jpg;Краска для волос  Бьюти Экми ACME-COLOR Русый 014 (4820000300322);Мягкая тонирующая краска ACME-COLOR «Бьюти»<br>Без содержания аммиака и окислителя<br>Уникальная формула краски "Бьюти" содержит лекарственные травы и защитные компоненты. Благодаря этому тонирующая краска ACME-COLOR "Бьюти" имеет двойное действие: окрашивая волосы, он одновременно питает их и добавляет им блеск. Не содержит аммиака.<br>Двойной эффект: при окрашивании одновременно питает волосы и добавляет им блеск<br><br>Высокий показатель стойкости<br><br>Не течет и легко распределяется на волосах.;0;46;172;0;0;0;0;10;0;1;CM;;yes
4820000300179;251;;img100251_0.jpg;Краска для волос  Бьюти Экми ACME-COLOR Баклажан 037 (4820000300179);Мягкая тонирующая краска ACME-COLOR «Бьюти»<br>Без содержания аммиака и окислителя<br>Уникальная формула краски "Бьюти" содержит лекарственные травы и защитные компоненты. Благодаря этому тонирующая краска ACME-COLOR "Бьюти" имеет двойное действие: окрашивая волосы, он одновременно питает их и добавляет им блеск. Не содержит аммиака.<br>Двойной эффект: при окрашивании одновременно питает волосы и добавляет им блеск<br><br>Высокий показатель стойкости<br><br>Не течет и легко распределяется на волосах.;0;46;172;0;0;0;0;10;0;1;CM;;yes
4820000300162;1147;;img101147_0.jpg;Краска для волос  Бьюти Экми ACME-COLOR  Шоколадный 141 (4820000300162);Мягкая тонирующая краска ACME-COLOR «Бьюти»<br>Без содержания аммиака и окислителя<br>Уникальная формула краски "Бьюти" содержит лекарственные травы и защитные компоненты. Благодаря этому тонирующая краска ACME-COLOR "Бьюти" имеет двойное действие: окрашивая волосы, он одновременно питает их и добавляет им блеск. Не содержит аммиака.<br>Двойной эффект: при окрашивании одновременно питает волосы и добавляет им блеск<br><br>Высокий показатель стойкости<br><br>Не течет и легко распределяется на волосах.;0;46;172;0;0;0;0;10;0;1;CM;;yes
4820000300209;227;;img100227_0.jpg;Краска для волос  Бьюти Экми ACME-COLOR Гранат 035 (4820000300209);Мягкая тонирующая краска ACME-COLOR «Бьюти»<br>Без содержания аммиака и окислителя<br>Уникальная формула краски "Бьюти" содержит лекарственные травы и защитные компоненты. Благодаря этому тонирующая краска ACME-COLOR "Бьюти" имеет двойное действие: окрашивая волосы, он одновременно питает их и добавляет им блеск. Не содержит аммиака.<br>Двойной эффект: при окрашивании одновременно питает волосы и добавляет им блеск<br><br>Высокий показатель стойкости<br><br>Не течет и легко распределяется на волосах;0;46;172;0;0;0;0;10;0;1;CM;;yes
4820000300193;217;;img100217_0.jpg;Краска для волос  Бьюти Экми ACME Дикая вишня 034 (4820000300193);Мягкая тонирующая краска ACME-COLOR «Бьюти»<br>Без содержания аммиака и окислителя<br>Уникальная формула краски "Бьюти" содержит лекарственные травы и защитные компоненты. Благодаря этому тонирующая краска ACME-COLOR "Бьюти" имеет двойное действие: окрашивая волосы, он одновременно питает их и добавляет им блеск. Не содержит аммиака.<br>Двойной эффект: при окрашивании одновременно питает волосы и добавляет им блеск<br><br>Высокий показатель стойкости<br><br>Не течет и легко распределяется на волосах;0;46;172;0;0;0;0;10;0;1;CM;;yes
8011935052875;7743;;img107743_0.jpg;Маска Brelil Numero для волос восстанавливающая 1000 мл (8011935052875);Восстанавливающая маска с экстрактом овса - Для ослабленных и чувствительных волос.Специальная формула маски глубоко питает ослабленные и чувствительные волосы,делая их сильными и блестящими,не утяжеляя их.Тонизирует и придает упругость структуре волос,восстанавливая их естественную красоту.;0;19;256;0;0;0;0;10;0;1;CM;;yes
 ;7726;;img107726_0.jpg;КОНТРОЛЛЕР ДЛЯ ХИМИЧЕСКОЙ ЗАВИВКИ- BRELIL DYNAMIX PERM CONTROLLE;Система для химической завивки с мультикомплексом избирательного действия (в зависимости от состояния волос) с нейтральным уровнем PH. Содержит комплекс витаминов, который защищает структуру волос, придавая им мягкость и эластичность.;0;19;230;0;0;0;0;10;0;1;CM;;yes
5900516691189;20989;;img120989_0.jpg;Подгузники для взрослых Seni Super Medium 10 шт (5900516691189);Дышащие подгузники Super Seni приспособлены к потребностям лиц со средними и тяжелыми урологическими проблемами. Могут быть использованы как лицами, ведущим активный образ жизни, так и лежачими больными.<br>Подгузники Super Seni предназначены для лиц со средним и тяжелым недержанием мочи.<br>- Эластичная резинка в поясе с переди и сзади - обеспечивает идеальное прилегание к телу.<br>- Двойной впитывающий слой - повышенное чувство сухости<br>- Индикатор влагонасыщения - показывает когда нужно сменить подгузник<br>- Боковые внутренние бортики обеспечивают дополнительную защиту от протекания<br>- Эластичные двойные застежки-липучки - можно многократно закреплять и откреплять в любом месте подгузника без риска разрыва внешнего слоя.<br>Размер (обхват в поясе, см): Medium (75-110);0;10;50;0;0;0;0;10;0;1;CM;;yes
5900516691653;20981;;img120981_0.jpg;Подгузники для взрослых Seni Super Plus Small 30 шт (5900516691653);Seni Super Plus, классические "дышащие" подгузники – это хорошая и проверенная защита при недержании. Имеют повышенный уровень впитываемости. Комфорт и надежную защиту обеспечивают:<br>эластичная резинка в поясе спереди и сзади обеспечивает плотное прилегание к телу и минимальное сдавливание в области талии<br>эластичные двойные застежки-липучки, которые можно многократно закреплять и откреплять в любом месте подгузника без риска разрыва внешнего слоя<br>двойной впитывающий слой с антибактериальным суперабсорбентом – высокий уровень впитывания и предотвращение неприятного запаха<br>гидрофобные внутренние боковые бортики – дополнительная защита от протекания<br>индикатор влагонасыщения – информирует о необходимости смены изделия<br>особенно подходят для использования в случае длительных промежутков между сменой подгузников<br>Могут использоваться как при недержании мочи, так и при недержании кала.;0;10;50;0;0;0;0;10;0;1;CM;;yes
